trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
19:39 P5=P3,32,47.05882352941177,-0.20049452582621574,-90.01616590733629,89.84872260823525,0.059869216691851634,90.2149787406827,-0.1769239939336777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:39 P5=P3,33,48.529411764705884,-0.32077089414024523,-89.78804781676295,89.90767556109455,0.06044763728212602,89.92849984311728,-0.2978555354499213,0.12027636831402949,0.2281180905733322,0.05895295285930047,0.000578420590274388,0.28647889756541645,0.12093154151624363,0.4082580675585439
19:39 P5=P3,34,50.0,-0.6815999990823334,-89.10369354504301,90.08453441967247,0.06218289905294921,89.06906315042104,-0.660650159998652,0.36082910494208814,0.6843542717199398,0.1768588585779156,0.0017352617708231849,0.8594366926962351,0.3627946245487306,1.2247742026755917
19:39 P5=P3,35,51.470588235294116,-1.2829818406524773,-87.96310309217642,90.37929918396901,0.06507500200432118,87.63666866259399,-1.2653078675798664,0.601381841570144,1.14059045286659,0.29476476429654497,0.002892102951371968,1.4323944878270538,0.6046577075812144,2.0412903377926637
19:39 P5=P3,36,52.94117647058823,-2.124916418850675,-86.36627645816323,90.79196985398414,0.06912394613624191,85.63131637963613,-2.111828658193563,0.8419345781981975,1.5968266340131976,0.4126706700151317,0.004048944131920737,2.0053522829578583,0.8465207906136964,2.8578064729096946
19:39 P5=P3,37,54.411764705882355,-3.2074036286333545,-84.31321384223071,91.32254637823122,0.07432973094354679,83.05300655174429,-3.200212426223973,1.0824872097826796,2.053062615932518,0.5305765242470812,0.005205784807304881,2.578309827891843,1.0883837680304103,3.6743222514738796
19:39 P5=P3,38,55.88235294117647,-4.530443090220882,-81.80391596467504,91.97102857056288,0.08069235459983916,79.90174008349229,-4.530458789822715,1.3230394615875278,2.5092978775556674,0.6484821923316559,0.0063626236562923655,3.151266468252004,1.330246363598742,4.49083674093942
19:39 P5=P3,39,57.35294117647059,-6.072364255607776,-78.87948353465448,92.7267947035948,0.08810760136145625,76.22913272275535,-6.080779156496187,1.5419211653868938,2.924432430020559,0.7557661330319263,0.007415246761617089,3.672607360736933,1.5503203666734722,5.2337941703135655
19:39 P5=P3,40,58.8235294117647,-7.654128788333891,-75.87948353465458,93.502089894491,0.09571445869776829,72.46162489145522,-7.671159926547902,1.5817645327261145,2.9999999999999005,0.7752951908961876,0.007606857336312042,3.7675078313001364,1.5903807700517145,5.369035834016485
19:39 P5=P3,41,60.294117647058826,-9.233076469568788,-72.88482602040322,94.27600441755108,0.10330776952511017,68.70082634578716,-9.258708501066693,1.5789476812348973,2.994657514251358,0.7739145230600855,0.0075933108273418815,3.7607985456680524,1.5875485745187907,5.35947450154093
19:39 P5=P3,42,61.76470588235294,-10.657751564737822,-70.18276436895069,94.9743028855098,0.11015916869061675,65.30748020161934,-10.691144131054832,1.4246750951690341,2.7020616514525386,0.6982984679587219,0.006851399165506575,3.393346144167822,1.4324356299881398,4.835821944123613
19:39 P5=P3,43,63.23529411764706,-11.841873923278808,-67.93693889864477,95.55469544774995,0.11585372667557459,62.48709185258229,-11.881716678010495,1.1841223585409857,2.245825470305917,0.5803925622401493,0.00569455798495784,2.820388349037053,1.1905725469556625,4.019305809006604
19:39 P5=P3,44,64.70588235294117,-12.785443545191729,-66.1473496094855,96.01718210427144,0.12039144347998362,60.23966129867608,-12.830426141933664,0.9435696219129213,1.7895892891592666,0.46248665652149157,0.004537716804409037,2.247430553906206,0.9487094639231692,3.202789673889503
19:39 P5=P3,45,66.17647058823529,-13.488460430476596,-64.81399650147284,96.36176285507436,0.12377231910384387,58.56518853990068,-13.537272522824354,0.7030168852848675,1.333353108012659,0.34458075080291906,0.0033808756238602466,1.6744727587754014,0.7068463808906902,2.386273538772475
19:39 P5=P3,46,67.6470588235294,-13.950924579133407,-63.93687957460683,96.58843770015865,0.12599635354715535,57.46367357625611,-14.00225582068256,0.4624641486568102,0.877116926866016,0.2266748450842897,0.0022240344433114845,1.1015149636445685,0.4649832978582058,1.5697574036553967
19:39 P5=P3,47,69.11764705882354,-14.172835991162167,-63.51599882888744,96.69720663952432,0.12706354680991805,56.93511640774235,-14.225376035508281,0.22191141202875997,0.42088074571938705,0.10876893936567456,0.0010671932627626946,0.528557168513764,0.22312021482572142,0.7532412685383502
19:39 P5=P3,48,70.58823529411765,-14.194306713665037,-63.4752771119846,96.70773042328427,0.12716680157357457,56.883976611963874,-14.246963714003533,0.021470722502870743,0.0407217169028371,0.010523783759950334,0.00010325476365652397,0.05113979577847516,0.02158767849525134,0.07287878575800358
19:39 P5=P3,49,72.05882352941177,-14.194306713665037,-63.4752771119846,96.70773042328427,0.12716680157357457,56.883976611963874,-14.246963714003533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:39 P5=P3,50,73.52941176470588,-14.19373093123321,-63.31531579980074,96.82063228458932,0.12017131932928792,56.59749771439846,-14.24856867462859,0.0005757824318273208,0.15996131218386012,0.11290186130504765,0.006995482244286658,0.28647889756541645,0.0016049606250572168,0.3470683716904637
19:39 P5=P3,51,75.0,-14.192003583937732,-62.83543186324921,97.15933786850448,0.0991848725964279,55.73806102170223,-14.253383556503767,0.0017273472954784097,0.4798839365515306,0.33870558391515715,0.020986446732860015,0.859436692696228,0.0048148818751769795,1.0412051150713553
19:39 P5=P3,52,76.47058823529412,-14.189124671778597,-62.035625302329976,97.72384717502975,0.06420746137499449,54.30566653387517,-14.261408359629064,0.0028789121591348277,0.7998065609192366,0.5645093065252667,0.03497741122143341,1.432394487827061,0.008024803125296742,1.7353418584522806
19:39 P5=P3,53,77.94117647058823,-14.185094194755814,-60.91589611704305,98.51416020416515,0.01523908566498756,52.300314250917275,-14.272643084004475,0.004030477022782364,1.1197291852869284,0.7903130291354046,0.04896837571000693,2.005352282957894,0.011234724375411176,2.4294786018332086
19:39 P5=P3,54,79.41176470588235,-14.18073565973307,-59.70502731851868,99.36880023732824,-0.0377150384578662,50.131737650977094,-14.284792251307568,0.004358535022744192,1.2108687985243662,0.8546400331630934,0.05295412412285376,2.168576599940181,0.012149167303093122,2.6272243988072836
19:39 P5=P3,55,80.88235294117646,-14.177501253903113,-58.80645908840848,100.00301625058796,-0.0770115284228363,48.52246830681584,-14.293807972725247,0.0032344058299571543,0.8985682301102003,0.6342160132597172,0.0392964899649701,1.6092693441612553,0.009015721417679146,1.9496252451260845
19:39 P5=P3,56,82.3529411764706,-14.17541841293681,-58.22781348266597,100.41142854123754,-0.10231705389923283,47.48615675778542,-14.299613772892807,0.0020828409663025127,0.5786456057425085,0.4084122906495793,0.02530552547639653,1.0363115490304153,0.005805800167559383,1.2554885017451505
19:39 P5=P3,57,83.82352941176471,-14.17448713683416,-57.96909050129118,100.59403710927702,-0.11363161488705605,47.02280300388582,-14.302209651810248,0.0009312761026514238,0.2587229813747953,0.182608568039484,0.011314560987823213,0.46335375389960376,0.0025958789174413965,0.5613517583642441
19:39 P5=P3,58,85.29411764705883,-14.174432265522093,-57.95384639762601,100.60479650887326,-0.11429827518799901,46.99550193994263,-14.302362602456956,5.487131206649565e-05,0.01524410366516804,0.01075939959623895,0.0006666603009429645,0.02730106394319165,0.00015295064670795,0.03307516151697895
19:39 P5=P3,59,86.76470588235294,-14.174432265522093,-57.95384639762601,100.60479650887326,-0.11429827518799901,46.99550193994263,-14.302362602456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:39 P5=P3,60,88.23529411764706,-14.177728105356382,-58.11705903844147,100.49357150026304,-0.11137018005107105,47.28198083750804,-14.302689875355956,0.0032958398342888273,0.16321264081545905,0.11122500861021933,0.0029280951369279606,0.28647889756540934,0.0003272728989998086,0.34799291777489716
19:39 P5=P3,61,89.70588235294117,-14.187615624859248,-58.606696960887824,100.15989647443236,-0.1025858946402872,48.14141753020427,-14.303671694052957,0.009887519502866482,0.48963792244635584,0.3336750258306864,0.008784285410783854,0.8594366926962351,0.0009818186970012022,1.0439787533246963
19:39 P5=P3,62,91.17647058823529,-14.204094824030692,-59.4227601649651,99.60377143138123,-0.0879454189556474,49.573812018031326,-14.305308058547956,0.016479199171444137,0.816063204077274,0.5561250430511251,0.01464047568463979,1.4323944878270538,0.001636364494999043,1.7399645888744906
19:39 P5=P3,63,92.6470588235294,-14.227165702870714,-60.56524865067328,98.82519637110968,-0.06744875299715174,51.579164300989206,-14.307598968840956,0.02307087884002179,1.142488485708185,0.7785750602715495,0.02049666595849567,2.0053522829578796,0.0022909102930004366,2.435950424424283
19:39 P5=P3,64,94.11764705882354,-14.251684083925829,-61.77941861090387,97.99777232107168,-0.04566609487586636,53.71033545247616,-14.310033614348672,0.024518381055115057,1.2141699602305849,0.8274240500380046,0.021782658121285374,2.131171151486953,0.0024346455077157714,2.5887856787577066
19:39 P5=P3,65,95.58823529411765,-14.269700395116226,-62.6716008391013,97.38977421799981,-0.02966001574752068,55.27633781531059,-14.311822612203247,0.01801631119039726,0.8921822281974343,0.6079981030718642,0.016006079128345684,1.566002362834432,0.0017889978545753138,1.902261339722974
19:39 P5=P3,66,97.05882352941177,-14.281125026638044,-63.2373577856678,97.00422613214842,-0.01951012689303107,56.2693823830142,-14.312957064259823,0.01142463152181783,0.5657569465664949,0.3855480858513971,0.01014988885448961,0.9930445677036062,0.0011344520565756966,1.2062755041731548
19:39 P5=P3,67,98.52941176470588,-14.285957978491284,-63.4766894506034,96.84112806351743,-0.015216428312397322,56.689469155586984,-14.3134369705184,0.004832951853240175,0.2393316649356052,0.16309806863098686,0.004293698580633746,0.4200867725727875,0.0004799062585760794,0.5102896686233829
19:39 P5=P3,68,100.0,-14.286137197861581,-63.48556453804157,96.83507993102111,-0.015057205961495644,56.70504714790657,-14.313454766784547,0.00017921937029719004,0.008875087438170226,0.0060481324963177485,0.00015922235090167804,0.015577992319585121,1.7796266147840356e-05,0.018922967961819307
