trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
MoveIt2 Base RAW,70,26.31578947368421,-2.005132547326854,-63.948048408081306,111.52022433318962,-64.43846601908396,9.042048604956154,-66.44111493911612,0.01713288190244011,0.44738768770669424,0.74512272629417,8.307880470143026,3.9723663340850823,8.285318350238775,12.417839164651541
MoveIt2 Base RAW,71,26.69172932330827,-1.9868180874473458,-63.4698063993085,110.72371383637238,-73.31930372173035,4.795725991715827,-75.29783451370113,0.018314459879508416,0.47824200877280276,0.7965104968172341,8.880837702646389,4.246322613240327,8.856719574585014,13.274241803931208
MoveIt2 Base RAW,72,27.06766917293233,-1.9673220496692525,-62.960710071518996,109.87581557244528,-82.77309861882362,0.275447117516742,-84.7259552746793,0.019496037778093278,0.5090963277895071,0.8478982639271067,9.453794897093275,4.520278874199085,9.42812076097816,14.130644386327653
MoveIt2 Base RAW,73,27.44360902255639,-1.9467317469161582,-62.42303941048586,108.9803268502343,-92.75751192948768,-4.49854396762343,-94.68325342268562,0.02059030275309426,0.5376706610331325,0.8954887222109704,9.984413310664053,4.773991085140172,9.95729814800633,14.923762936986234
MoveIt2 Base RAW,74,27.81954887218045,-1.926696524711029,-61.89986346226632,108.10897902466688,-102.47276195110015,-9.143836139527826,-104.37211926163259,0.02003522220512921,0.5231759482195457,0.8713478255674261,9.715250021612476,4.645292171904396,9.688865838946967,14.521442941593522
MoveIt2 Base RAW,75,28.195488721804512,-1.9078428816432427,-61.407541865410934,107.28901902008381,-111.6150541775818,-13.515171763259797,-113.48958331513376,0.018853643067786363,0.49232159685538335,0.8199600045830664,9.142292226481644,4.371335623731971,9.117464053501166,13.665039461351139
MoveIt2 Base RAW,76,28.571428571428573,-1.8901708177127972,-60.94607461991962,106.52044683648505,-120.18438860893347,-17.61255083881981,-122.03564558319005,0.017672063930445514,0.46146724549131335,0.7685721835987636,8.569334431351677,4.0973790755600135,8.54606226805629,12.808635981110108
MoveIt2 Base RAW,77,28.94736842105263,-1.873680332919695,-60.51546172579247,105.8032624738707,-128.18076524515425,-21.435973366207357,-130.01030606580045,0.016490484793102222,0.430612894127151,0.717184362614347,7.9963766362207735,3.823422527387546,7.974660482610403,11.952232500867602
MoveIt2 Base RAW,78,29.32330827067669,-1.8583714272639358,-60.11570318302948,105.13746593224074,-135.60418408624398,-24.98543934542239,-137.41356476296485,0.015308905655759153,0.3997585427629886,0.6657965416299589,7.4234188410897275,3.5494659792150323,7.403258697164404,11.095829020624913
MoveIt2 Base RAW,79,29.69924812030075,-1.8442441007455206,-59.74679899163064,104.52305721159519,-142.45464513220264,-28.260948776464915,-144.24542167468329,0.014127326518415195,0.36890419139884045,0.6144087206455566,6.850461045958667,3.2755094310425257,6.8318569117184325,10.239425540382237
MoveIt2 Base RAW,80,30.075187969924812,-1.8312983533644485,-59.40874915159597,103.96003631193406,-148.73214838303016,-31.262501659334895,-150.50587680095566,0.012945747381072126,0.338049840034671,0.5630208996611259,6.277503250827522,3.00155288286998,6.260455126272376,9.38302206013943
MoveIt2 Base RAW,81,30.451127819548873,-1.8195341851207194,-59.101553662925454,103.44840323325732,-154.4366938387266,-33.99009799403233,-156.19493014178195,0.011764168243729056,0.3071954886705157,0.5116330786767378,5.704545455696433,2.727596334697438,5.689053340826291,8.526618579896649
MoveIt2 Base RAW,82,30.827067669172934,-1.8089515960143343,-58.825212525619094,102.988157975565,-159.56828149929183,-36.4437377805572,-161.3125816971621,0.010582589106385099,0.27634113730636045,0.4602452576923213,5.131587660565231,2.4536397865248674,5.117651555380149,7.67021509965374
MoveIt2 Base RAW,83,31.203007518796994,-1.7995505860452918,-58.579725739676896,102.5793005388571,-164.12691136472637,-38.623421018909696,-165.85883146709662,0.009401009969042473,0.24548678594219808,0.40885743670790475,4.55862986543454,2.1796832383524958,4.546249769934519,6.813811619411579
MoveIt2 Base RAW,84,31.57894736842105,-1.791331155213592,-58.365093305098824,102.22183092313352,-168.11258343503016,-40.52914770908986,-169.83367945158548,0.008219430831699848,0.21463243457807124,0.3574696157235735,3.9856720703037922,1.9057266901801668,3.9748479844888607,5.957408139169382
MoveIt2 Base RAW,85,31.954887218045112,-1.7842933035192352,-58.1813152218849,101.91574912839435,-171.52529771020312,-42.160917851097594,-173.2371256506285,0.007037851694356778,0.18377808321392308,0.3060817947391712,3.4127142751729593,1.6317701420077313,3.4034461990430316,5.101004658926974
MoveIt2 Base RAW,86,32.330827067669176,-1.778437030962221,-58.02839149003511,101.66105515463956,-174.3650541902453,-43.518731444932946,-176.06917006422583,0.005856272557014153,0.15292373184978914,0.2546939737547973,2.8397564800421833,1.3578135938353526,2.832044413597316,4.244601178684701
MoveIt2 Base RAW,87,32.70676691729323,-1.7737623375425502,-57.906322109549485,101.45774900186916,-176.63185287515657,-44.602588490595885,-178.32981269237735,0.004674693419670861,0.12206938048562677,0.203306152770395,2.266798684911265,1.0838570456629384,2.2606426281515155,3.3881976984422613
MoveIt2 Base RAW,88,33.08270676691729,-1.7702692232602215,-57.81510708042799,101.30583067008315,-178.32569376493697,-45.41248898808639,-180.019053535083,0.00349311428232868,0.09121502912149282,0.1519183317860069,1.6938408897804038,0.8099004974905029,1.689240842705658,2.531794218199817
MoveIt2 Base RAW,89,33.45864661654135,-1.7679576881152363,-57.75474640267065,101.20530015928152,-179.4465768595866,-45.94843293740449,-181.13689259234295,0.002311535144985166,0.06036067775734466,0.100530510801633,1.1208830946496278,0.5359439493181029,1.1178390572599426,1.6753907379575366
MoveIt2 Base RAW,90,33.83458646616541,-1.7668277321075936,-57.72524007627745,101.15615746946428,-179.99450215910542,-46.2104203385502,-181.68332986415712,0.0011299560076427628,0.029506326393196503,0.0491426898172449,0.5479252995188233,0.26198740114570995,0.5464372718141703,0.8189872577152003
MoveIt2 Base RAW,91,34.21052631578947,-1.7667047185743796,-57.72202784727274,101.15080751259411,-180.05415246989213,-46.238941799257105,-181.74281817965883,0.00012301353321397812,0.0032122290047098545,0.005349956870162487,0.059650310786707905,0.02852146070690509,0.059488315501710076,0.08915968015340804
MoveIt2 Base RAW,92,34.58646616541353,-1.7667047185743796,-57.72202784727274,101.15080751259411,-180.05415246989213,-46.238941799257105,-181.74281817965883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoveIt2 Base RAW,93,34.962406015037594,-1.752289422703425,-57.721239355810916,101.1494411211918,-179.78199842949462,-46.09849794184319,-181.4563392820934,0.014415295870954692,0.0007884914618259131,0.0013663914023140933,0.2721540403975098,0.14044385741391352,0.28647889756541645,0.41961023228656175
MoveIt2 Base RAW,94,35.338345864661655,-1.7090435350905615,-57.71887388142543,101.14534194698489,-178.96553630830212,-45.67716636960147,-180.5969025893972,0.04324588761286341,0.002365474385484845,0.004099174206913858,0.816462121192501,0.42133157224171924,0.8594366926962209,1.25883069685964
MoveIt2 Base RAW,95,35.714285714285715,-1.6369670557357896,-57.71493142411631,101.13850998997334,-177.60476610631457,-44.97494708253193,-179.16450810157014,0.0720764793547719,0.00394245730912246,0.006831957011542045,1.360770201987549,0.7022192870695392,1.4323944878270538,2.0980511614327795
